sec,mm,N,mm(normalized),strain,stress
4.413899899,0.223188821,6674.254395,0.194519378,0.003329671,146353449.1
4.423828125,0.223864423,6689.0625,0.19519498,0.003341236,146678162.1
4.433756351,0.22393027,6716.196777,0.195260827,0.003342363,147273164.1
4.443685055,0.225003285,6731.108887,0.196333842,0.00336073,147600157.8
4.453613281,0.225565338,6743.691406,0.196895895,0.003370351,147876068
4.463541508,0.226005912,6754.699219,0.197336469,0.003377892,148117448
4.473470211,0.226017262,6768.475098,0.197347819,0.003378087,148419526.3
4.483398438,0.226670163,6778.186523,0.19800072,0.003389263,148632479
4.493326664,0.227854442,6802.921875,0.199184999,0.003409534,149174877.3
4.503255367,0.228536868,6814.972656,0.199867425,0.003421216,149439127.5
4.513183594,0.228143996,6816.128906,0.199474553,0.003414491,149464481.8
4.52311182,0.229482714,6840.493164,0.200813271,0.003437406,149998742.7
4.533040524,0.229779063,6874.071777,0.20110962,0.003442479,150735056.6
4.54296875,0.230287755,6894.29834,0.201618312,0.003451186,151178585.8
4.552896976,0.230060672,6908.625977,0.201391229,0.003447299,151492763.1
4.56282568,0.231315353,6913.127441,0.20264591,0.003468776,151591471.5
4.572753906,0.231803613,6923.717285,0.20313417,0.003477134,151823686.2
4.582682133,0.231987549,6946.730957,0.203318106,0.003480283,152328331.4
4.592610836,0.232549603,6958.190918,0.203880159,0.003489903,152579626.1
4.602539063,0.233233164,6972.949219,0.204563721,0.003501604,152903247
4.612467289,0.233788422,6982.304199,0.205118979,0.003511109,153108383.6
4.622395992,0.233745261,6994.857422,0.205075818,0.00351037,153383651.4
4.632324219,0.234439023,7018.28125,0.20576958,0.003522245,153897290.5
4.642252445,0.235584725,7041.983398,0.206915282,0.003541857,154417032.6
4.652181149,0.235734595,7049.279785,0.207065152,0.003544422,154577028.2
4.662109375,0.236612323,7069.773926,0.20794288,0.003559447,155026425
4.672037601,0.236655469,7079.825684,0.207986026,0.003560185,155246840.5
4.681966305,0.237239088,7087.203613,0.208569645,0.003570175,155408624.2
4.691894531,0.237357192,7102.782227,0.208687748,0.003572197,155750233
4.701822758,0.237923785,7121.835449,0.209254342,0.003581896,156168033.2
4.711751461,0.238129302,7132.701172,0.209459859,0.003585414,156406297.4
4.721679688,0.238504013,7144.25,0.20983457,0.003591828,156659540.8
4.731607914,0.239395347,7152.897949,0.210725904,0.003607085,156849173.5
4.741536617,0.239591798,7169.415527,0.210922355,0.003610448,157211372
4.751464844,0.239889283,7192.018555,0.21121984,0.00361554,157707012.5
4.76139307,0.241361995,7209.04834,0.212692552,0.003640749,158080442.6
4.771321774,0.241578862,7233.139648,0.212909419,0.003644461,158608718.3
4.78125,0.242228343,7246.322266,0.2135589,0.003655579,158897787.5
4.791178226,0.242114795,7251.412598,0.213445352,0.003653635,159009408.6
4.80110693,0.242737035,7267.831055,0.214067592,0.003664286,159369433.5
4.811035156,0.243642004,7295.528809,0.214972561,0.003679777,159976791.5
4.820963383,0.244666211,7308.341797,0.215996768,0.003697309,160257755.5
4.830892086,0.244372117,7313.285156,0.215702674,0.003692274,160366153.8
4.840820313,0.244837662,7334.162109,0.216168219,0.003700243,160823944.8
4.850748539,0.245322502,7345.369141,0.216653059,0.003708543,161069693.3
4.860677242,0.246042386,7362.011719,0.217372943,0.003720865,161434632.8
4.870605469,0.246597629,7393.910645,0.217928186,0.003730369,162134114.3
4.880533695,0.247520773,7415.417969,0.21885133,0.003746171,162605728.2
4.890462399,0.248309923,7421.145508,0.21964048,0.00375968,162731322
4.900390625,0.24836784,7435.09082,0.219698397,0.003760671,163037115.7
4.910318851,0.249575969,7460.207031,0.220906526,0.003781351,163587865.4
4.920247555,0.250010838,7476.399902,0.221341395,0.003788795,163942943.7
4.930175781,0.24958732,7473.630859,0.220917877,0.003781545,163882223.9
4.940104008,0.250219775,7478.649414,0.221550332,0.003792371,163992271.1
4.950032711,0.25099417,7499.331543,0.222324727,0.003805627,164445790.1
4.959960938,0.250968034,7511.94873,0.222298591,0.00380518,164722460.5
4.969889164,0.251804886,7529.727051,0.223135443,0.003819504,165112304.6
4.979817867,0.251782185,7545.019043,0.223112742,0.003819116,165447628.3
4.989746094,0.252787053,7558.894043,0.22411761,0.003836317,165751880.1
4.99967432,0.253181061,7576.603027,0.224511617,0.003843061,166140203.8
5.009603024,0.253835111,7584.619141,0.225165668,0.003854257,166315981.6
5.01953125,0.254858169,7596.979004,0.226188726,0.003871769,166587009.4
5.029459476,0.254139421,7594.869141,0.225469978,0.003859466,166540744.2
5.03938818,0.254830898,7618.209473,0.226161455,0.003871302,167052552.4
5.049316406,0.25520107,7643.379883,0.226531627,0.003877638,167604490.7
5.059244633,0.256135565,7674.670898,0.227466122,0.003893634,168290641.9
5.069173336,0.257476524,7688.201172,0.228807081,0.003916588,168587334.6
5.079101563,0.257325533,7692.831543,0.22865609,0.003914004,168688869.6
5.089029789,0.258176005,7705.311523,0.229506562,0.003928561,168962531.4
5.098958492,0.258034066,7711.719727,0.229364623,0.003926132,169103050.9
5.108886719,0.2586052,7731.618164,0.229935757,0.003935908,169539385
5.118814945,0.259117311,7744.669922,0.230447868,0.003944674,169825584.7
5.128743649,0.259452267,7770.191895,0.230782824,0.003950408,170385232
5.138671875,0.260596804,7787.784668,0.231927361,0.003969999,170771007.4
5.148600101,0.260392437,7796.800781,0.231722994,0.003966501,170968713.3
5.158528805,0.260770554,7802.958984,0.232101111,0.003972973,171103750.7
5.168457031,0.262034329,7823.593262,0.233364886,0.003994606,171556220.4
5.178385258,0.262826885,7854.091309,0.234157442,0.004008173,172224983.4
5.188313961,0.262820075,7856.84375,0.234150632,0.004008056,172285339.1
5.198242188,0.262842776,7855.490723,0.234173333,0.004008445,172255669.8
5.208170414,0.263206137,7865.190918,0.234536694,0.004014664,172468376.3
5.218099117,0.263871509,7887.003418,0.235202066,0.004026054,172946682.1
5.228027344,0.264578906,7894.308594,0.235909463,0.004038163,173106870.4
5.23795557,0.26483892,7909.916016,0.236169477,0.004042613,173449110.9
5.247884274,0.265520212,7939.043457,0.236850768,0.004054275,174087819.2
5.2578125,0.266573945,7956.70166,0.237904502,0.004072313,174475029.3
5.267740726,0.266828283,7966.949707,0.23815884,0.004076666,174699749.1
5.27766943,0.267234776,7971.995605,0.238565333,0.004083624,174810395.9
5.287597656,0.268182863,7993.856934,0.23951342,0.004099853,175289772.4
5.297525883,0.269057171,8015.917969,0.240387728,0.004114819,175773528.1
5.307454586,0.269326294,8027.863281,0.240656851,0.004119426,176035465.6
5.317382813,0.269693061,8047.967773,0.241023617,0.004125704,176476318.1
5.327311039,0.269760028,8064.746094,0.241090585,0.00412685,176844234.1
5.337239742,0.270239194,8078.335938,0.241569751,0.004135052,177142233
5.347167969,0.27106583,8095.895996,0.242396387,0.004149202,177527291
5.357096195,0.271565426,8101.716797,0.242895983,0.004157754,177654929.9
5.367024899,0.27229439,8116.708984,0.243624947,0.004170232,177983679.5
5.376953125,0.272359146,8135.479004,0.243689703,0.00417134,178395269.6
5.386881351,0.273460551,8163.011719,0.244791108,0.004190194,178999008.6
5.396810055,0.274170219,8171.174805,0.245500776,0.004202341,179178009.2
5.406738281,0.273996469,8177.146973,0.245327026,0.004199367,179308967.3
5.416666508,0.274733407,8182.582031,0.246063964,0.004211982,179428147.6
5.426595211,0.275359023,8195.473633,0.24668958,0.004222691,179710835.4
5.436523438,0.274623279,8222.288086,0.245953835,0.004210096,180298824.3
5.446451664,0.275698549,8239.636719,0.247029106,0.004228502,180679246.2
5.456380367,0.276294682,8232.65625,0.247625239,0.004238707,180526178
5.466308594,0.276520645,8247.852539,0.247851201,0.004242574,180859403.2
5.47623682,0.276796549,8261.091797,0.248127106,0.004247297,181149714.4
5.486165524,0.277843443,8277.567383,0.249174,0.004265217,181510992.1
5.49609375,0.278478168,8302.707031,0.249808725,0.004276082,182062255.8
5.506021976,0.279225322,8327.140625,0.250555879,0.004288872,182598037.1
5.51595068,0.279135624,8329.292969,0.250466181,0.004287336,182645233.8
5.525878906,0.280522014,8338.640625,0.251852571,0.004311068,182850209.8
5.535807133,0.28024154,8357.126953,0.251572097,0.004306267,183255579.1
5.545735836,0.280876266,8375.837891,0.252206823,0.004317132,183665873.6
5.555664063,0.280633307,8382.833984,0.251963864,0.004312973,183819284.4
5.565592289,0.282062858,8403.294922,0.253393415,0.004337443,184267953
5.575520992,0.282722554,8424.756836,0.254053111,0.004348735,184738571.2
5.585449219,0.282653316,8431.648438,0.253983873,0.00434755,184889690.6
5.595377445,0.28398179,8448.464844,0.255312347,0.00437029,185258441.8
5.605306149,0.284800481,8462.213867,0.256131038,0.004384304,185559931.2
5.615234375,0.284605165,8473.022461,0.255935722,0.004380961,185796942.7
5.625162601,0.284987793,8472.279297,0.25631835,0.00438751,185780646.5
5.635091305,0.28476867,8481.541992,0.256099227,0.004383759,185983759.5
5.645019531,0.285586197,8510.180664,0.256916754,0.004397753,186611750
5.654947758,0.286119874,8533.124023,0.257450431,0.004406889,187114853.3
5.664876461,0.286393537,8536.966797,0.257724094,0.004411573,187199117.9
5.674804688,0.286745519,8550.665039,0.258076076,0.004417598,187499493.8
5.684732914,0.287187228,8563.727539,0.258517784,0.004425159,187785929
5.694661617,0.287279196,8573.132813,0.258609753,0.004426733,187992168.5
5.704589844,0.289235584,8588.454102,0.260566141,0.004460222,188328134.6
5.71451807,0.289190182,8610.387695,0.260520739,0.004459444,188809095.7
5.724446774,0.289173156,8603.84082,0.260503713,0.004459153,188665535.5
5.734375,0.290536846,8640.683594,0.261867403,0.004482496,189473426
5.744303226,0.291614415,8657.667969,0.262944972,0.004500941,189845860.4
5.75423193,0.291045551,8660.581055,0.262376108,0.004491203,189909738.7
5.764160156,0.292009558,8681.529297,0.263340115,0.004507705,190369093
5.774088383,0.292308192,8700.144531,0.263638749,0.004512817,190777289
5.784017086,0.292567071,8717.145508,0.263897628,0.004517248,191150087.4
5.793945313,0.293274468,8724.676758,0.264605025,0.004529357,191315233.1
5.803873539,0.293923949,8733.975586,0.265254506,0.004540474,191519138.4
5.813802242,0.294356549,8748.011719,0.265687106,0.004547879,191826923.6
5.823730469,0.294585945,8760.615234,0.265916502,0.004551806,192103294.2
5.833658695,0.295807695,8779.958984,0.267138252,0.004572719,192527465.1
5.843587399,0.296325481,8801.495117,0.267656038,0.004581582,192999710.7
5.853515625,0.29643334,8814.65332,0.267763897,0.004583429,193288244.6
5.863443851,0.296981772,8819.041992,0.268312329,0.004592816,193384479.6
5.873372555,0.296873885,8830.731445,0.268204441,0.00459097,193640806.6
5.883300781,0.297615363,8841.447266,0.26894592,0.004603662,193875783.8
5.893229008,0.298656581,8870.943359,0.269987138,0.004621485,194522575.9
5.903157711,0.29876901,8874.166016,0.270099566,0.004623409,194593242.5
5.913085938,0.298246683,8887.889648,0.26957724,0.004614468,194894175.1
5.923014164,0.29953089,8910.129883,0.270861447,0.004636451,195381860.3
5.932942867,0.30077991,8923.933594,0.272110467,0.004657831,195684548.9
5.942871094,0.301468011,8946.255859,0.272798568,0.004669609,196174032.9
5.95279932,0.30173597,8963.197266,0.273066527,0.004674196,196545525.1
5.962728024,0.302097062,8965.277344,0.273427619,0.004680377,196591137.2
5.97265625,0.303109875,8981.198242,0.274440432,0.004697714,196940251.6
5.982584476,0.30312466,8990.602539,0.274455217,0.004697967,197146469.5
5.99251318,0.30375144,9015.408203,0.275081997,0.004708696,197690409.6
6.002441406,0.304084126,9030.707031,0.275414683,0.00471439,198025883.2
6.012369633,0.304723391,9036.37793,0.276053948,0.004725333,198150235.1
6.022298336,0.304885762,9046.530273,0.276216319,0.004728112,198372856.2
6.032226563,0.30563859,9068.416992,0.276969147,0.004740999,198852789.5
6.042154789,0.305894035,9073.661133,0.277224592,0.004745371,198967783.4
6.052083492,0.306213129,9095.054688,0.277543686,0.004750833,199436902.5
6.062011719,0.308130926,9115.192383,0.279461483,0.004783661,199878483.1
6.071939945,0.307273644,9124.6875,0.278604201,0.004768987,200086692.6
6.081868649,0.307908398,9140.25293,0.279238955,0.004779852,200428012.3
6.091796875,0.308690738,9153.427734,0.280021295,0.004793244,200716910.2
6.101725101,0.309480994,9171.144531,0.280811551,0.004806771,201105405.1
6.111653805,0.30980006,9181.946289,0.281130617,0.004812232,201342266.7
6.121582031,0.309350435,9187.683594,0.280680992,0.004804536,201468074.7
6.131510258,0.311091106,9203.09082,0.282421663,0.004834332,201805925.3
6.141438961,0.31043365,9213.05957,0.281764207,0.004823078,202024520.6
6.151367188,0.311330688,9227.40625,0.282661245,0.004838433,202339115.5
6.161295414,0.311915472,9230.838867,0.283246029,0.004848443,202414386.1
6.171224117,0.312466145,9261.158203,0.283796702,0.004857869,203079230.3
6.181152344,0.31354939,9286.455078,0.284879947,0.004876411,203633941.7
6.19108057,0.313857105,9288.669922,0.285187662,0.004881679,203682508.9
6.201009274,0.314172765,9305.408203,0.285503322,0.004887082,204049547
6.2109375,0.315000507,9326.8125,0.286331064,0.004901251,204518901.7
6.220865726,0.314993697,9336.681641,0.286324253,0.004901134,204735312.8
6.23079443,0.315839628,9349.319336,0.287170185,0.004915614,205012432.9
6.240722656,0.316135964,9359.05957,0.287466521,0.004920687,205226017.3
6.250650883,0.317692728,9383.630859,0.289023284,0.004947335,205764818
6.260579586,0.317241938,9391.550781,0.288572495,0.004939618,205938486.6
6.270507813,0.318163919,9407.186523,0.289494476,0.0049554,206281348
6.280436039,0.319034851,9426.833984,0.290365408,0.004970308,206712178.7
6.290364742,0.318948529,9440.254883,0.290279086,0.004968831,207006473
6.300292969,0.319422048,9441.969727,0.290752605,0.004976936,207044076.2
6.310221195,0.319961371,9450.963867,0.291291928,0.004986168,207241300.3
6.320149899,0.320132822,9460.548828,0.291463379,0.004989103,207451479.8
6.330078125,0.320613151,9476.429688,0.291943708,0.004997325,207799716.3
6.340006351,0.32119223,9495.828125,0.292522787,0.005007237,208225086.4
6.349935055,0.321996165,9510.166016,0.293326722,0.005020998,208539488.5
6.359863281,0.322178967,9520.453125,0.293509524,0.005024127,208765064.9
6.369791508,0.322924956,9540.59668,0.294255513,0.005036897,209206773.9
6.379720211,0.323551736,9558.994141,0.294882293,0.005047626,209610194.6
6.389648438,0.323584653,9572.430664,0.294915209,0.005048189,209904831.4
6.399576664,0.324041117,9586.9375,0.295371674,0.005056003,210222938.2
6.409505367,0.325262867,9606.147461,0.296593424,0.005076916,210644175.4
6.419433594,0.32535597,9627.861328,0.296686527,0.00507851,211120318.3
6.42936182,0.326877518,9642.110352,0.298208075,0.005104555,211432771.8
6.439290524,0.327413465,9646.658203,0.298744022,0.005113729,211532497.3
6.44921875,0.32647216,9642.292969,0.297802717,0.005097616,211436776.2
6.459146976,0.326849142,9643.980469,0.298179699,0.005104069,211473779.8
6.46907568,0.327276095,9660.833008,0.298606652,0.005111377,211843323.3
6.479003906,0.328905473,9685.787109,0.30023603,0.005139268,212390518.3
6.488932133,0.329070113,9707.820313,0.30040067,0.005142086,212873663.7
6.498860836,0.329011062,9704.335938,0.300341619,0.005141075,212797258.2
6.508789063,0.329239265,9711.37207,0.300569822,0.005144982,212951546.9
6.518717289,0.33051442,9741.320313,0.301844977,0.005166809,213608253.7
6.528645992,0.330411101,9758.321289,0.301741658,0.00516504,213981052.2
6.538574219,0.331547693,9776.935547,0.30287825,0.005184496,214389226.7
6.548502445,0.332384516,9802.263672,0.303715073,0.00519882,214944623.4
6.558431149,0.332587777,9808.049805,0.303918334,0.005202299,215071502
6.568359375,0.333207747,9822.142578,0.304538304,0.005212912,215380529.2
6.578287601,0.333207747,9829.068359,0.304538304,0.005212912,215532398.1
6.588216305,0.333462085,9834.787109,0.304792642,0.005217265,215657799.2
6.598144531,0.334600976,9859.125977,0.305931533,0.00523676,216191503.4
6.608072758,0.334788318,9863.294922,0.306118875,0.005239967,216282920.3
6.618001461,0.33470089,9876.188477,0.306031447,0.005238471,216565650.9
6.627929688,0.335601333,9888.294922,0.30693189,0.005253884,216831121.7
6.637857914,0.336506288,9906.87207,0.307836845,0.005269374,217238482.6
6.647786617,0.337279547,9925.00293,0.308610104,0.00528261,217636057.1
6.657714844,0.337353355,9941.436523,0.308683911,0.005283874,217996414
6.66764307,0.338095939,9960.150391,0.309426496,0.005296585,218406772.8
6.677571774,0.338790851,9978.342773,0.310121408,0.00530848,218805696.4
6.6875,0.339052029,9975.245117,0.310382586,0.005312951,218737770.8
6.697428226,0.339653809,9988.017578,0.310984366,0.005323252,219017846.1
6.70735693,0.339689024,9997.810547,0.311019581,0.005323855,219232586.9
6.717285156,0.340489496,10015.39844,0.311820053,0.005337557,219618255.3
6.727213383,0.340822211,10025.13379,0.312152768,0.005343252,219831732.6
6.737142086,0.341220759,10032.56445,0.312551316,0.005350074,219994672.6
6.747070313,0.341917941,10045.81836,0.313248498,0.005362008,220285305.1
6.756998539,0.342367595,10061.26367,0.313698152,0.005369705,220623990.8
6.766927242,0.342628744,10076.99707,0.313959301,0.005374175,220968993.7
6.776855469,0.343774445,10097.41797,0.315105002,0.005393786,221416784.4
6.786783695,0.344141183,10112.48047,0.31547174,0.005400064,221747075.8
6.796712399,0.344991655,10124.63574,0.316322212,0.005414622,222013617.3
6.806640625,0.345544599,10141.02637,0.316875155,0.005424087,222373032
6.816568851,0.345393608,10142.77051,0.316724165,0.005421502,222411277.6
6.826497555,0.344769098,10142.15527,0.316099655,0.005410812,222397786.6
