sec,mm,N,mm (normalized),strain,stress
116.9903946,5.937157664,23086.87891,5.936426423,0.101616337,506250459.8
117.0003281,5.937157664,23091.00195,5.936426423,0.101616337,506340870.2
117.0102539,5.937620997,23091.98633,5.936889756,0.101624268,506362455.7
117.0201797,5.938493181,23093.29492,5.937761939,0.101639198,506391150.6
117.0301132,5.939392373,23093.62305,5.938661131,0.10165459,506398345.7
117.0400391,5.939951167,23090.88086,5.939219925,0.101664155,506338214.9
117.0499649,5.939910188,23093.80273,5.939178947,0.101663453,506402285.9
117.0598984,5.940110423,23094.96875,5.939379181,0.101666881,506427854.4
117.0698242,5.940780044,23095.07813,5.940048802,0.101678343,506430252.8
117.0797501,5.941776559,23095.50977,5.941045317,0.101695401,506439717.8
117.0896835,5.941290874,23095.31445,5.940559632,0.101687087,506435435
117.0996094,5.942458287,23096.0293,5.941727045,0.10170707,506451110.1
117.1095352,5.943269003,23096.59961,5.942537762,0.101720948,506463616
117.1194687,5.943396129,23096.45117,5.942664887,0.101723124,506460361
117.1293945,5.943591706,23095.76758,5.942860465,0.101726471,506445371.1
117.1393204,5.94466785,23098.95508,5.943936608,0.101744892,506515266.8
117.1492538,5.944851786,23101.32813,5.944120544,0.101748041,506567303.1
117.1591797,5.945564713,23097.60156,5.944833472,0.101760244,506485586.9
117.1691055,5.945448764,23094.38477,5.944717522,0.10175826,506415048.7
117.179039,5.94650954,23094.82617,5.945778298,0.101776417,506424727.9
117.1889648,5.947154481,23095.79102,5.946423239,0.101787457,506445885.1
117.1988907,5.947922356,23096.69531,5.947191115,0.101800601,506465714.5
117.2088242,5.948024336,23094.30859,5.947293095,0.101802347,506413378.4
117.21875,5.948399194,23092.89063,5.947667952,0.101808763,506382285.1
117.2286758,5.94874192,23092.42773,5.948010679,0.10181463,506372134.8
117.2386093,5.94990002,23093.42773,5.949168778,0.101834454,506394062.9
117.2485352,5.949832033,23090.2793,5.949100792,0.10183329,506325023.8
117.258461,5.949984305,23095.0625,5.949253063,0.101835896,506429910.1
117.2683945,5.950981285,23094.52734,5.950250044,0.101852962,506418175.2
117.2783203,5.951643921,23094.80664,5.95091268,0.101864305,506424299.6
117.2882462,5.952005275,23097.6543,5.951274033,0.10187049,506486743.2
117.2981796,5.952647887,23097.36719,5.951916646,0.10188149,506480447.5
117.3081055,5.953742657,23096.42383,5.953011415,0.10190023,506459761.4
117.3180313,5.954201333,23097.12305,5.953470092,0.101908081,506475093.9
117.3279648,5.953674205,23098.80859,5.952942963,0.101899058,506512054.7
117.3378906,5.954525899,23098.67773,5.953794658,0.101913637,506509185.2
117.3478165,5.955688655,23098.83789,5.954957414,0.10193354,506512697.1
117.3577499,5.955191329,23092.86719,5.954460087,0.101925027,506381771.2
117.3676758,5.956460722,23097.18359,5.95572948,0.101946756,506476421.6
117.3776016,5.95630426,23095.35742,5.955573018,0.101944078,506436377.2
117.3875351,5.957691465,23097.57031,5.956960223,0.101967823,506484901.6
117.3974609,5.95746655,23095.70898,5.956735309,0.101963973,506444086.3
117.4073868,5.958252586,23095.71484,5.957521345,0.101977428,506444214.8
117.4173203,5.958516151,23096.63672,5.957784909,0.10198194,506464429.7
117.4272461,5.959190428,23096.01367,5.958459187,0.101993481,506450767.5
117.4371719,5.959049799,23095.61719,5.958318557,0.101991074,506442073.4
117.4471054,5.96030103,23094.74609,5.959569789,0.102012492,506422972
117.4570313,5.960678216,23094.35156,5.959946974,0.102018949,506414320.7
117.4669571,5.96136786,23095.04297,5.960636619,0.102030753,506429481.9
117.4768906,5.961672869,23093.41016,5.960941627,0.102035974,506393677.4
117.4868164,5.962358322,23094.42383,5.96162708,0.102047708,506415905.3
117.4967422,5.962942261,23093.66797,5.96221102,0.102057703,506399330.8
117.5066757,5.9630787,23093.30273,5.962347458,0.102060039,506391321.9
117.5166016,5.963384639,23090.77734,5.962653398,0.102065276,506335945
117.5265274,5.964443088,23094.88672,5.963711846,0.102083393,506426055.6
117.5364609,5.96455019,23091.06641,5.963818948,0.102085227,506342283.6
117.5463867,5.966191646,23090.70508,5.965460404,0.102113324,506334360.3
117.5563126,5.965031218,23089.74609,5.964299976,0.102093461,506313331.7
117.566246,5.96645521,23086.54297,5.965723968,0.102117836,506243093.3
117.5761719,5.967147648,23088.11914,5.966416407,0.102129689,506277655.7
117.5860977,5.966432393,23083.46094,5.965701151,0.102117445,506175510.4
117.5960312,5.968347192,23089.27148,5.96761595,0.102150222,506302924.4
117.605957,5.967713427,23086.79883,5.966982185,0.102139373,506248703.8
117.6158829,5.968006328,23092.44336,5.967275086,0.102144387,506372477.5
117.6258163,5.969509482,23093.9668,5.968778241,0.102170117,506405883.5
117.6357422,5.970399827,23092.32813,5.969668585,0.102185357,506369950.6
117.645668,5.97027922,23092.14648,5.969547979,0.102183293,506365967.6
117.6556015,5.970488768,23093.84961,5.969757526,0.10218688,506403313.8
117.6655273,5.970880855,23094.75586,5.970149613,0.102193591,506423186.1
117.6754532,5.971921608,23092.43555,5.971190366,0.102211406,506372306.2
117.6853867,5.97235281,23093.73633,5.971621569,0.102218788,506400829.8
117.6953125,5.97300427,23091.55664,5.972273029,0.102229939,506353033.4
117.7052383,5.97287016,23095.34766,5.972138918,0.102227643,506436163.1
117.7151718,5.973926745,23095.09961,5.973195504,0.102245729,506430723.9
117.7250977,5.974192172,23095.32227,5.973460931,0.102250273,506435606.3
117.7350235,5.974158179,23095.6582,5.973426937,0.102249691,506442972.8
117.744957,5.975339096,23095.34375,5.974607854,0.102269905,506436077.4
117.7548828,5.976351909,23093.69727,5.975620668,0.102287242,506399973.2
117.7648087,5.976883229,23094.3457,5.976151987,0.102296337,506414192.2
117.7747421,5.976928864,23093.91016,5.976197622,0.102297118,506404641.5
117.784668,5.976320244,23092.71484,5.975589003,0.1022867,506378430.6
117.7945938,5.97831374,23099.6543,5.977582499,0.102320823,506530599.3
117.8045273,5.978377536,23099.75781,5.977646294,0.102321915,506532869.2
117.8144531,5.979010835,23098.29102,5.978279594,0.102332756,506500705.2
117.824379,5.978675094,23096.46484,5.977943852,0.102327009,506460660.8
117.8343124,5.978849716,23096.81836,5.978118475,0.102329998,506468412.7
117.8442383,5.980473477,23094.06641,5.979742236,0.102357792,506408067.7
117.8541641,5.980737042,23095.87305,5.9800058,0.102362304,506447683.9
117.8640976,5.981234368,23096.7793,5.980503126,0.102370817,506467556.2
117.8740234,5.981867667,23100.83398,5.981136426,0.102381657,506556467.6
117.8839493,5.982244853,23099.47656,5.981513611,0.102388114,506526702
117.8938828,5.982117727,23102.13281,5.981386486,0.102385938,506584948.4
117.9038086,5.982844159,23103.87305,5.982112917,0.102398372,506623108.3
117.9137344,5.983534735,23104.02148,5.982803493,0.102410193,506626363.3
117.9236679,5.984236486,23105.88867,5.983505245,0.102422205,506667307.1
117.9335938,5.984568037,23105.57227,5.983836795,0.102427881,506660368.9
117.9435196,5.98608749,23103.59961,5.985356248,0.10245389,506617112.4
117.9534531,5.985185504,23105.41406,5.984454262,0.10243845,506656899.8
117.9633789,5.986209959,23105.45117,5.985478717,0.102455986,506657713.6
117.9733047,5.986523814,23105.83008,5.985792573,0.102461359,506666022.2
117.9832382,5.986809731,23107.38672,5.986078489,0.102466253,506700156.3
117.9931641,5.988374352,23105.95703,5.987643111,0.102493035,506668806.1
118.0030899,5.988208111,23103.9082,5.98747687,0.102490189,506623879.2
118.0130234,5.98856993,23103.83398,5.987838689,0.102496383,506622251.8
118.0229492,5.98984817,23107.19531,5.989116929,0.102518263,506695959.2
118.0328751,5.990315694,23106.73828,5.989584453,0.102526266,506685937.4
118.0428085,5.990461446,23110.8457,5.989730205,0.102528761,506776005.2
118.0527344,5.991028622,23109.99414,5.99029738,0.102538469,506757332
118.0626602,5.990867503,23113.32227,5.990136261,0.102535711,506830311.4
118.0725937,5.990881473,23114.64453,5.990150231,0.102535951,506859306.1
118.0825195,5.992800463,23113.44141,5.992069221,0.102568799,506832923.9
118.0924454,5.992664024,23116.79492,5.991932783,0.102566463,506906460
118.1023788,5.992979743,23116.06641,5.992248501,0.102571868,506890485
118.1123047,5.993592553,23114.98633,5.992861311,0.102582357,506866801
118.1222305,5.99424215,23114.0625,5.993510909,0.102593477,506846543.3
118.132164,5.995037034,23114.91406,5.994305793,0.102607083,506865216.4
118.1420898,5.994660314,23113.89258,5.993929073,0.102600635,506842817.2
118.1520157,5.995520856,23114.14258,5.994789615,0.102615365,506848299.2
118.1619492,5.996481515,23115.88281,5.995750274,0.102631809,506886459.2
118.171875,5.996854044,23114.87109,5.996122803,0.102638186,506864274.2
118.1818008,5.997462664,23115.85547,5.996731422,0.102648604,506885859.6
118.1917343,5.997555796,23110.82422,5.996824554,0.102650198,506775534
118.2016602,5.998286884,23113.57422,5.997555643,0.102662712,506835836.2
118.211586,5.999184214,23113.25977,5.998452972,0.102678072,506828940.9
118.2215195,5.998514127,23110.60156,5.997782885,0.102666602,506770651.6
118.2314453,5.999601912,23113.68555,5.99887067,0.102685222,506838277.4
118.2413712,5.999812856,23112.57227,5.999081615,0.102688833,506813865.3
118.2513046,6.00086432,23116.44531,6.000133078,0.102706831,506898793.7
118.2612305,6.001518108,23113.35352,6.000786866,0.102718022,506830996.6
118.2711563,6.001838483,23117.01563,6.001107241,0.102723506,506911299.6
118.2810898,6.002438255,23118.88086,6.001707013,0.102733773,506952200.5
118.2910156,6.002235692,23119.12695,6.00150445,0.102730306,506957596.9
118.3009415,6.00253325,23117.67188,6.001802008,0.102735399,506925689.9
118.3108749,6.003777962,23119.0957,6.003046721,0.102756705,506956911.7
118.3208008,6.003968883,23117.49023,6.003237642,0.102759973,506921706.8
118.3307266,6.004418246,23122.53906,6.003687005,0.102767665,507032417.8
118.3406601,6.005426869,23124.05078,6.004695627,0.10278493,507065566.9
118.3505859,6.005862728,23119.95508,6.005131486,0.102792391,506975756.1
118.3605118,6.006307434,23120.47852,6.005576193,0.102800003,506987234
118.3704453,6.007211749,23119.34375,6.006480507,0.102815483,506962350.8
118.3803711,6.007397547,23118.96484,6.006666306,0.102818663,506954042.2
118.3902969,6.008440163,23117.60352,6.007708921,0.10283651,506924190.9
118.4002304,6.009051111,23116.57617,6.008319869,0.102846968,506901663.2
118.4101563,6.009042263,23116.45703,6.008311021,0.102846817,506899050.7
118.4200821,6.00942364,23117.44727,6.008692398,0.102853345,506920764.6
118.4300156,6.010136567,23116.8125,6.009405325,0.102865548,506906845.4
118.4399414,6.010418292,23114.70898,6.00968705,0.102870371,506860719.4
118.4498672,6.010004785,23118.70703,6.009273543,0.102863292,506948388.8
118.4598007,6.011946592,23115.75977,6.011215351,0.102896531,506883761
118.4697266,6.011548918,23113.07813,6.010817676,0.102889724,506824957.8
118.4796524,6.011848804,23115.93164,6.011117562,0.102894857,506887529.9
118.4895859,6.012704689,23115.15625,6.011973447,0.102909508,506870527.1
118.4995117,6.012521219,23114.78125,6.011789977,0.102906367,506862304.1
118.5094376,6.013961043,23118.57227,6.013229802,0.102931013,506945433.7
118.519371,6.014231127,23120.83398,6.013499885,0.102935637,506995028.8
118.5292969,6.014699116,23118.43945,6.013967875,0.102943647,506942521.4
118.5392227,6.0148919,23120.5625,6.014160658,0.102946947,506989075.7
118.5491562,6.015764084,23120.25781,6.015032842,0.102961877,506982394.5
118.559082,6.016565952,23122.95313,6.015834711,0.102975603,507041497.4
118.5690079,6.017171778,23122.94531,6.016440536,0.102985973,507041326.1
118.5789413,6.017192267,23123.97852,6.016461025,0.102986324,507063982.3
118.5888672,6.018168759,23126.83008,6.017437517,0.103003039,507126511.5
118.598793,6.01837365,23126.00977,6.017642408,0.103006546,507108523.6
118.6087265,6.019386463,23126.51172,6.018655221,0.103023883,507119530.5
118.6186523,6.019386463,23126.32227,6.018655221,0.103023883,507115376.1
118.6285782,6.020569243,23126.38281,6.019838001,0.103044129,507116703.8
118.6385117,6.020224188,23125.81836,6.019492946,0.103038222,507104326.5
118.6484375,6.021012086,23132.07422,6.020280845,0.103051709,507241505.3
118.6583633,6.02120487,23133.26172,6.020473629,0.103055009,507267544.9
118.6682968,6.022583693,23132.54297,6.021852452,0.103078611,507251784.1
118.6782227,6.022531539,23129.91797,6.021800298,0.103077718,507194222.9
118.6881485,6.023616996,23130.48828,6.022885754,0.103096298,507206728.8
118.698082,6.023923401,23127.15234,6.023192159,0.103101543,507133578.1
118.7080078,6.023512222,23124.42969,6.02278098,0.103094505,507073875.6
118.7179337,6.024506874,23126.76758,6.023775633,0.103111531,507125141
118.7278671,6.024983712,23123.94336,6.02425247,0.103119693,507063211.3
118.737793,6.025519688,23123.87109,6.024788446,0.103128868,507061626.7
118.7477188,6.025928538,23123.74609,6.025197297,0.103135866,507058885.7
118.7576523,6.026035175,23126.67383,6.025303933,0.103137691,507123085.2
118.7675781,6.027214229,23132.89648,6.026482987,0.103157874,507259536
118.777504,6.028020289,23125.36719,6.027289047,0.103171671,507094433.1
118.7874374,6.028442644,23125.95117,6.027711402,0.103178901,507107238.8
118.7973633,6.028798874,23127.71484,6.028067633,0.103184999,507145912.7
118.8072891,6.029673386,23126.91016,6.028942145,0.103199968,507128267.4
118.8172226,6.02966221,23126.35352,6.028930969,0.103199777,507116061.4
118.8271484,6.029819138,23126.38281,6.029087897,0.103202463,507116703.8
118.8370743,6.03042962,23125.55859,6.029698379,0.103212913,507098630.3
118.8470078,6.031183526,23125.19727,6.030452284,0.103225818,507090707.1
118.8569336,6.031333469,23127.21289,6.030602227,0.103228385,507134905.8
118.8668594,6.032709498,23123.41602,6.031978256,0.103251939,507051647.7
118.8767929,6.032621488,23124.99805,6.031890246,0.103250432,507086338.6
118.8867188,6.033200305,23125.75781,6.032469063,0.10326034,507102998.8
118.8966446,6.033731624,23125.36523,6.033000383,0.103269435,507094390.3
118.9065781,6.034192629,23123.39648,6.033461388,0.103277326,507051219.4
118.9165039,6.034785416,23122.22852,6.034054174,0.103287473,507025608.2
118.9264297,6.035012193,23127.01563,6.034280951,0.103291355,507130580.2
118.9363632,6.036004983,23127.15625,6.035273741,0.103308349,507133663.8
118.9462891,6.036111619,23128.56836,6.035380378,0.103310174,507164628.6
118.9562149,6.037126761,23127.05859,6.036395519,0.103327551,507131522.4
118.9661484,6.036879029,23125.75195,6.036147787,0.10332331,507102870.3
118.9760742,6.038643885,23127.00781,6.037912644,0.10335352,507130408.9
118.9860001,6.037747022,23127.55664,6.03701578,0.103338168,507142443.6
118.9959335,6.038682535,23128.20313,6.037951294,0.103354182,507156619.7
119.0058594,6.038750522,23130.56445,6.03801928,0.103355345,507208399.1
119.0157852,6.039370317,23133.5957,6.038639075,0.103365955,507274868.5
119.0257187,6.039831787,23133.05859,6.039100546,0.103373854,507263090.8
119.0356445,6.040859967,23134.8125,6.040128726,0.103391454,507301550.5
119.0455704,6.041221321,23133.97656,6.040490079,0.103397639,507283220
119.0555038,6.041795947,23137.58008,6.041064705,0.103407475,507362238.1
119.0654297,6.042170338,23134.15039,6.041439097,0.103413884,507287031.7
119.0753555,6.042795256,23132.18945,6.042064014,0.103424581,507244032.2
119.085289,6.043666974,23129.96094,6.042935732,0.103439502,507195165.2
119.0952148,6.043782923,23131.66992,6.043051682,0.103441487,507232639.9
119.1051407,6.044800393,23128.99805,6.044069152,0.103458904,507174050.8
119.1150742,6.044201087,23125.9375,6.043469846,0.103448645,507106939
119.125,6.045424845,23131.2168,6.044693603,0.103469593,507222703.7
119.1349258,6.046103779,23132.01563,6.045372538,0.103481214,507240220.5
119.1448593,6.045822054,23133.25,6.045090813,0.103476392,507267287.9
119.1547852,6.046603434,23132.97656,6.045872192,0.103489767,507261292
119.164711,6.047055125,23134.02344,6.046323884,0.103497499,507284247.9
119.1746445,6.047897972,23132.16211,6.047166731,0.103511926,507243432.6
119.1845703,6.048442796,23136.21289,6.047711554,0.103521252,507332258.4
119.1944962,6.048797164,23139.875,6.048065922,0.103527318,507412561.3
119.2044296,6.049453281,23140.3418,6.048722039,0.103538549,507422797.3
119.2143555,6.049489602,23141.60352,6.048758361,0.103539171,507450464.3
119.2242813,6.050638855,23143.06836,6.049907613,0.103558843,507482585.5
119.2342148,6.050427444,23138.64453,6.049696203,0.103555224,507385579.5
119.2441406,6.051179487,23140.71484,6.050448246,0.103568097,507430977.5
119.2540665,6.051388104,23142.375,6.050656862,0.103571668,507467381.5
119.2639999,6.052637007,23142.10938,6.051905765,0.103593046,507461556.8
119.2739258,6.052846089,23141.54883,6.052114847,0.103596625,507449265.1
119.2838516,6.05329778,23145.07813,6.052566539,0.103604357,507526655.7
119.2937851,6.053506862,23144.74023,6.052775621,0.103607936,507519246.5
119.3037109,6.054413505,23143.94727,6.053682263,0.103623455,507501858.2
119.3136368,6.054151803,23143.16211,6.053420562,0.103618976,507484641.2
119.3235703,6.055405829,23146.04688,6.054674587,0.103640441,507547898.6
119.3334961,6.055912003,23144.77344,6.055180761,0.103649106,507519974.5
119.3434219,6.056756712,23142.08984,6.056025471,0.103663565,507461128.5
119.3533554,6.057215389,23147.38281,6.056484147,0.103671416,507577193.1
119.3632813,6.057524122,23146.48047,6.056792881,0.103676701,507557406.4
